9.781901457270883839e+03 1.349358315537698945e+04 1.680418117382145056e+02 3.555393723854429027e+03 3.045372378467090584e+03 2.811553520699903389e-03 1.411533700458659883e-02 1.516272526626833567e-02 5.501192365849292935e-03 0.000000000000000000e+00 1.243499571999999986e+01
1.011546890195739252e+04 1.344152286820124755e+04 1.653686975612587560e+02 3.575496543839576589e+03 3.095322058730852405e+03 2.839766461621864944e-03 1.399445974310842451e-02 1.524487560402789169e-02 5.492689252709995543e-03 0.000000000000000000e+00 1.233725667999999942e+01
1.046524694938198081e+04 1.339019384041268495e+04 1.629497844770027086e+02 3.599216848062952522e+03 3.149495717648547725e+03 2.875672186561514191e-03 1.388735871412191333e-02 1.533936440851247848e-02 5.484989145434774477e-03 0.000000000000000000e+00 1.224055350000000075e+01
1.083557878287172207e+04 1.333994871895700817e+04 1.607534286306634783e+02 3.628056663176051643e+03 3.207743962727292455e+03 2.919185835815467540e-03 1.378418023923680402e-02 1.543689732166350637e-02 5.481401222860097025e-03 0.000000000000000000e+00 1.216679219999999972e+01
1.148693356457909977e+04 1.377206062090925479e+04 1.807981836969249514e+02 5.066296489884327457e+03 4.590476028922335900e+03 4.147865224286712178e-03 2.110448428443786190e-02 1.747488554439180844e-02 8.730603623439412916e-03 0.000000000000000000e+00 1.247909208000000092e+01
1.180098808539948368e+04 1.371620049450126317e+04 1.784480958307362357e+02 5.099460230129334377e+03 4.620472250010348034e+03 4.156779923626618967e-03 2.092031478747996553e-02 1.770192480789424538e-02 8.775621672964355191e-03 0.000000000000000000e+00 1.239992376000000007e+01
1.213902899137072745e+04 1.366247941045132575e+04 1.765261888969370432e+02 5.136174155669512402e+03 4.653122810802196909e+03 4.186445671837510547e-03 2.075789664332150161e-02 1.793638714559895111e-02 8.827434436902367038e-03 0.000000000000000000e+00 1.241525970000000001e+01
1.249475133219048075e+04 1.361077130740682878e+04 1.748229023327125162e+02 5.175496859420597502e+03 4.689871002319468971e+03 4.224270005301766426e-03 2.061317082094955497e-02 1.816870591749740124e-02 8.876801884963479369e-03 0.000000000000000000e+00 1.223333705999999843e+01
1.152791680707239539e+04 1.363189861492065938e+04 1.777941504642209054e+02 4.681802315897542940e+03 4.686747216143719925e+03 3.833733389501987280e-03 2.669126536951167000e-02 1.971720755771186329e-02 7.400993444639074499e-03 0.000000000000000000e+00 1.237795052999999967e+01
1.187959341817992572e+04 1.357705185020753197e+04 1.762413072891552872e+02 4.671756075827377572e+03 4.727304014473791540e+03 3.847648363965493114e-03 2.662069775252010398e-02 1.980852573237482095e-02 7.456251559662665715e-03 0.000000000000000000e+00 1.229405015999999939e+01
1.223921903392809509e+04 1.352354450483499386e+04 1.751407012824775791e+02 4.662675466745396989e+03 4.770754718226408841e+03 3.869098133125847654e-03 2.654895318162593318e-02 1.991380191665535759e-02 7.512156312592386739e-03 0.000000000000000000e+00 1.220997026000000041e+01
1.260665309929314208e+04 1.347157995927934098e+04 1.743546497321306106e+02 4.654646071399010907e+03 4.817263571233548646e+03 3.899443277183688595e-03 2.646509114101937288e-02 2.003545640933245692e-02 7.570171302823665120e-03 0.000000000000000000e+00 1.212624150000000078e+01
8.881752715028573220e+03 1.332671393028054626e+04 1.608048647526464947e+02 3.284344587118582240e+03 3.068002942134745808e+03 3.676693819553458926e-03 1.379824824171240957e-02 1.212398933656150604e-02 5.460961314211214626e-03 0.000000000000000000e+00 1.281887792000000026e+01
